59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,11,15,15,15,15,15,15,15,15,15,10,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,17,00,00,00,00,02,00,00,00,00,14,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,17,00,11,15,10,00,11,15,10,00,14,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,17,00,12,16,13,00,12,16,13,00,14,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,17,00,00,00,00,00,00,00,00,00,14,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,17,00,11,15,10,00,11,15,10,00,14,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,17,00,17,59,14,00,17,59,14,00,14,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,17,00,12,16,13,00,12,16,13,00,14,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,17,06,00,00,00,00,00,00,00,00,14,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,12,16,16,16,16,16,16,16,16,16,13,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
